,CD,Year,Month,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,fs_openhours,fs_open,trs_permits,paper_baskets,mgp_baskets,total_number_of_households,hh_compost_num,hh_compost_percent,shape_area,wfr_avg_recycling,wfr_avg_refuse,wfr_avg_bulk,bigbelly,seasonal_wire_litter_basket,highend_basket,publicspacereceptacle,wire_basket,total_litter_baskets,Count311,pct_bach_deg,over65_rate,under18_rate,pct_white_nh,poverty_rate,pct_hh_rent_burd,mean_commute,unemployment,crime_per_1000,pop_density,numbldgs,unitstotal,asland_sqft,pct_clean_strts,pct_lot_area_open_space,pct_lot_area_public_facility_institution,pct_lot_area_res_1_2_family_bldg,pct_lot_area_res_multifamily_walkup,restaurant,business
68,BK02,2017,8,2448.5,544.3,360.0,53.5,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,35,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,613
69,BK02,2017,9,2412.0,529.9,361.6,55.5,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,39,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,614
70,BK02,2017,10,2448.8,491.4,353.7,60.6,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,38,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,621
71,BK02,2017,11,2477.0,525.8,385.8,92.3,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,20,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,626
72,BK02,2017,12,2382.6,599.4,381.1,79.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,32,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,553
73,BK02,2018,1,2381.1,553.3,404.5,54.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,37,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,561
74,BK02,2018,2,2156.2,456.7,345.3,51.9,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,33,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,567
75,BK02,2018,3,2367.7,507.4,389.3,62.8,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,34,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,565
76,BK02,2018,4,2345.5,480.7,365.2,72.2,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,41,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,574
77,BK02,2018,5,2674.0,527.2,397.2,85.8,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,44,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,578
78,BK02,2018,6,2536.3,543.1,392.6,79.3,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,42,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,589
79,BK02,2018,7,2373.8,456.2,356.3,61.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,74,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,604
80,BK02,2018,8,2447.3,514.2,388.6,68.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,49,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,614
81,BK02,2018,9,2431.6,542.1,371.3,60.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,55,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,620
82,BK02,2018,10,2623.7,561.6,402.4,67.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,47,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,628
83,BK02,2018,11,2576.3,550.1,403.7,119.9,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,25,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8792,92363,24.90996012,89.1,8.15,14.05,8.52,12.44,268,629
84,BK02,2018,12,2433.7,568.4,386.9,78.1,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,34,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,567
85,BK02,2019,1,2499.9,559.7,435.8,66.9,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,31,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,570
86,BK02,2019,2,2193.8,449.6,357.6,53.4,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,35,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,559
87,BK02,2019,3,2361.9,496.6,375.5,63.4,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,38,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,544
88,BK02,2019,4,2456.1,493.9,376.7,82.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,33,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,550
89,BK02,2019,5,2653.4,533.2,423.4,95.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,36,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,559
90,BK02,2019,6,2575.0,558.0,406.9,84.3,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,52,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8748,95713,31.56960963,89.1,8.15,14.05,8.52,12.44,268,564
91,BK02,2019,8,2509.6,524.5,390.1,79.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,47,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,554
92,BK02,2019,9,2435.2,506.8,372.5,71.2,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,46,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8739,96271,30.58298226,89.1,8.15,14.05,8.52,12.44,268,551
93,BK02,2019,10,2671.0,568.8,422.4,75.8,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,39,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,554
94,BK02,2019,11,2528.0,511.6,395.3,101.2,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,27,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,551
95,BK02,2019,12,2511.6,583.5,407.0,93.3,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,28,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8789,98740,34.12806909,89.1,8.15,14.05,8.52,12.44,268,525
96,BK02,2020,1,2450.4,582.7,463.8,80.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,38,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8787,97888,34.06918447,89.1,8.15,14.05,8.52,12.44,268,526
97,BK02,2020,2,2255.0,479.1,382.4,62.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,27,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8787,97888,34.06918447,89.1,8.15,14.05,8.52,12.44,268,526
98,BK02,2020,3,2372.5,514.1,440.0,79.7,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,24,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8646,97881,33.84234401,89.1,8.15,14.05,8.52,12.44,268,524
99,BK02,2020,4,2007.9,450.1,466.0,81.2,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,22,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8646,97881,33.84234401,89.1,8.15,14.05,8.52,12.44,268,518
100,BK02,2020,5,2401.4,448.0,463.7,5.1,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,11,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8646,97881,33.84234401,89.1,8.15,14.05,8.52,12.44,268,509
101,BK02,2020,6,2608.2,489.3,478.0,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,22,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8624,94766,33.68466161,89.1,8.15,14.05,8.52,12.44,268,497
102,BK02,2020,7,2663.6,502.2,478.1,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,36,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8624,94766,33.68466161,89.1,8.15,14.05,8.52,12.44,268,493
103,BK02,2020,8,2676.6,484.3,445.4,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,37,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8624,94766,33.68466161,89.1,8.15,14.05,8.52,12.44,268,495
104,BK02,2020,9,2752.9,556.9,455.2,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,34,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8617,94777,33.59406656,89.1,8.15,14.05,8.52,12.44,268,494
105,BK02,2020,10,2745.0,566.2,464.3,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,40,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8614,94795,33.93396262,89.1,8.15,14.05,8.52,12.44,268,496
106,BK02,2020,11,2638.5,500.7,422.8,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,15,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8616,94891,34.54930033,89.1,8.15,14.05,8.52,12.44,268,499
107,BK02,2020,12,2573.2,625.8,487.5,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,15,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8616,94891,34.54930033,89.1,8.15,14.05,8.52,12.44,268,471
108,BK02,2021,1,2419.6,562.5,471.8,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,19,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,469
109,BK02,2021,2,2068.2,460.3,395.6,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,9,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,442
110,BK02,2021,3,2653.0,545.2,455.2,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,34,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,435
111,BK02,2021,4,2329.4,503.5,406.2,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,62,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,432
112,BK02,2021,5,2587.2,518.5,427.9,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,50,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8626,96251,34.92916929,89.1,8.15,14.05,8.52,12.44,268,430
113,BK02,2021,6,2851.5,569.1,453.1,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,70,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8631,95761,34.805264799999996,89.1,8.15,14.05,8.52,12.44,268,432
114,BK02,2021,7,2766.5,525.2,417.1,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,94,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8631,95761,34.805264799999996,89.1,8.15,14.05,8.52,12.44,268,422
115,BK02,2021,8,2578.5,503.8,383.1,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,73,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8631,95761,34.805264799999996,89.1,8.15,14.05,8.52,12.44,268,426
116,BK02,2021,9,2674.5,593.0,416.9,0.0,51.6,3.0,0.0,60.0,115.0,70151,14585,0.20790865418882126,0.0006812466839713968,1.0,2.7168973650465835,2.7168973650465835,9.0,0.0,8.0,2.0,11.0,30.0,87,67.1,9.9,16.6,50.1,12.0,29.9,33.8,4.4,12.9,35007.562325253595,8629,95755,34.66639445,89.1,8.15,14.05,8.52,12.44,268,422
117,BK03,2016,11,3996.9,358.1,325.8,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,55,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,667
118,BK03,2016,12,3989.7,386.9,336.3,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,83,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,577
119,BK03,2017,1,3896.8,372.8,339.9,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,83,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,581
120,BK03,2017,2,3380.1,279.1,272.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,61,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,557
121,BK03,2017,3,3813.4,319.0,304.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,64,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,563
122,BK03,2017,4,3825.8,303.5,298.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,86,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,568
123,BK03,2017,5,4434.6,361.4,358.4,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,93,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,576
124,BK03,2017,6,4301.4,353.0,358.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,103,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,584
125,BK03,2017,7,4110.8,305.3,337.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,110,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,570
126,BK03,2017,8,4218.5,357.8,386.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,104,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,579
127,BK03,2017,9,4114.5,345.8,338.8,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,103,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,587
128,BK03,2017,10,4122.8,341.6,339.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,98,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,592
129,BK03,2017,11,4194.1,356.3,341.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,61,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,598
130,BK03,2017,12,4009.7,378.8,332.9,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,77,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,494
131,BK03,2018,1,4144.6,394.4,378.6,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,123,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,505
132,BK03,2018,2,3579.7,318.1,312.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,68,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,514
133,BK03,2018,3,4087.3,363.2,329.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,60,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,516
134,BK03,2018,4,3962.5,340.7,329.2,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,64,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,519
135,BK03,2018,5,4434.5,387.8,374.0,0.0,17.2,1.0,0.0,3.0,3.0,73568,0,0.0,0.000785764398351438,1.0,3.0000000000000004,3.0000000000000004,0.0,0.0,1.0,21.0,4.0,26.0,93,36.3,10.4,22.3,21.5,21.6,44.3,41.6,5.4,15.3,53672.998297835285,17291,75550,7.3863031889999995,80.1,3.58,11.83,24.01,27.9,310,526
